name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,shot_key
Goran Dragic,Miami Heat,10/21/17,2017,3423,1610612748,400974780,1,11,6,0,Driving Layup Shot,2PT Field Goal,1,Indiana Pacers,-4,14,4009747801116
LeBron James,Cleveland Cavaliers,1/8/18,2017,1966,1610612739,400975340,1,3,8,0,Driving Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,3,16,400975340138
LeBron James,Cleveland Cavaliers,10/21/17,2017,1966,1610612739,400974779,1,0,48,1,Driving Layup Shot,2PT Field Goal,1,Orlando Magic,2,16,4009747791048
Kyle Lowry,Toronto Raptors,1/8/18,2017,3012,1610612761,400975338,4,3,30,0,Driving Layup Shot,2PT Field Goal,8,Brooklyn Nets,74,48,4009753384330
Kyle Lowry,Toronto Raptors,10/21/17,2017,3012,1610612761,400974778,2,2,6,1,Driving Layup Shot,2PT Field Goal,2,Philadelphia 76ers,15,17,400974778226
Giannis Antetokounmpo,Milwaukee Bucks,10/20/17,2017,3032977,1610612749,400974443,3,7,22,1,Driving Layup Shot,2PT Field Goal,1,Cleveland Cavaliers,0,19,4009744433722
James Harden,Houston Rockets,12/3/17,2017,3992,1610612745,400975089,2,4,10,1,Driving Layup Shot,2PT Field Goal,3,Los Angeles Lakers,-23,27,4009750892410
Kristaps Porzingis,New York Knicks,11/3/17,2017,3102531,1610612752,400974875,4,6,58,0,Driving Layup Shot,2PT Field Goal,4,Phoenix Suns,-39,22,4009748754658
Aaron Gordon,Orlando Magic,4/4/18,2017,3064290,1610612753,400975916,1,2,37,0,Driving Layup Shot,2PT Field Goal,6,Dallas Mavericks,35,53,4009759161237
Pau Gasol,San Antonio Spurs,12/4/17,2017,996,1610612759,400975099,2,9,9,0,Driving Layup Shot,2PT Field Goal,5,Detroit Pistons,32,41,400975099299
LeBron James,Cleveland Cavaliers,10/21/17,2017,1966,1610612739,400974779,1,5,16,1,Driving Layup Shot,2PT Field Goal,1,Orlando Magic,4,15,4009747791516
Stephen Curry,Golden State Warriors,1/8/18,2017,3975,1610612744,400975343,2,1,23,1,Driving Layup Shot,2PT Field Goal,1,Denver Nuggets,11,10,4009753432123
Giannis Antetokounmpo,Milwaukee Bucks,10/21/17,2017,3032977,1610612749,400974785,2,7,6,1,Driving Layup Shot,2PT Field Goal,0,Portland Trail Blazers,2,6,400974785276
LeBron James,Cleveland Cavaliers,4/6/18,2017,1966,1610612739,400975929,3,6,20,1,Driving Layup Shot,2PT Field Goal,0,Philadelphia 76ers,-5,3,4009759293620
Goran Dragic,Miami Heat,10/21/17,2017,3423,1610612748,400974780,3,11,44,1,Driving Layup Shot,2PT Field Goal,2,Indiana Pacers,-24,6,40097478031144
DeMarcus Cousins,New Orleans Pelicans,1/8/18,2017,4258,1610612740,400975341,4,7,40,1,Driving Layup Shot,2PT Field Goal,1,Detroit Pistons,-3,13,4009753414740
Kristaps Porzingis,New York Knicks,10/21/17,2017,3102531,1610612752,400974781,2,7,4,1,Driving Layup Shot,2PT Field Goal,2,Detroit Pistons,-17,13,400974781274
Kyle Lowry,Toronto Raptors,1/8/18,2017,3012,1610612761,400975338,4,5,51,1,Driving Layup Shot,2PT Field Goal,0,Brooklyn Nets,-6,-1,4009753384551
Carmelo Anthony,Oklahoma City Thunder,10/21/17,2017,1975,1610612760,400974787,4,9,21,1,Driving Layup Shot,2PT Field Goal,3,Utah Jazz,-23,25,4009747874921
Stephen Curry,Golden State Warriors,12/1/17,2017,3975,1610612744,400975069,3,5,22,1,Driving Layup Shot,2PT Field Goal,2,Orlando Magic,11,25,4009750693522
LeBron James,Cleveland Cavaliers,11/27/17,2017,1966,1610612739,400975042,4,8,5,0,Driving Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-11,3,400975042485
DeMarcus Cousins,New Orleans Pelicans,1/8/18,2017,4258,1610612740,400975341,4,8,12,1,Driving Layup Shot,2PT Field Goal,1,Detroit Pistons,-11,-1,4009753414812
LaMarcus Aldridge,San Antonio Spurs,10/21/17,2017,2983,1610612759,400974782,2,3,43,0,Driving Layup Shot,2PT Field Goal,1,Chicago Bulls,-5,13,4009747822343
LeBron James,Cleveland Cavaliers,1/8/18,2017,1966,1610612739,400975340,1,4,1,1,Driving Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,-1,25,400975340141
Kyle Lowry,Toronto Raptors,10/21/17,2017,3012,1610612761,400974778,3,0,52,1,Driving Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-15,5,4009747783052
DeMarcus Cousins,New Orleans Pelicans,1/8/18,2017,4258,1610612740,400975341,4,9,16,1,Driving Layup Shot,2PT Field Goal,1,Detroit Pistons,-8,10,4009753414916
LeBron James,Cleveland Cavaliers,11/13/17,2017,1966,1610612739,400974944,4,0,14,0,Driving Layup Shot,2PT Field Goal,8,New York Knicks,-68,47,4009749444014
LaMarcus Aldridge,San Antonio Spurs,1/8/18,2017,2983,1610612759,400975342,4,1,48,1,Driving Layup Shot,2PT Field Goal,7,Sacramento Kings,0,73,4009753424148
James Harden,Houston Rockets,10/21/17,2017,3992,1610612745,400974783,1,8,7,1,Driving Layup Shot,2PT Field Goal,2,Dallas Mavericks,-24,5,400974783187
James Harden,Houston Rockets,12/31/17,2017,0,1610612745,0,4,0,54,0,Driving Layup Shot,2PT Field Goal,0,Los Angeles Lakers,3,1,04054
Stephen Curry,Golden State Warriors,10/21/17,2017,3975,1610612744,400974784,4,2,0,1,Driving Layup Shot,2PT Field Goal,0,Memphis Grizzlies,-4,3,400974784420
LeBron James,Cleveland Cavaliers,10/25/17,2017,1966,1610612739,400974809,2,1,52,0,Driving Layup Shot,2PT Field Goal,3,Brooklyn Nets,-31,24,4009748092152
Stephen Curry,Golden State Warriors,10/21/17,2017,3975,1610612744,400974784,4,0,43,1,Driving Layup Shot,2PT Field Goal,0,Memphis Grizzlies,-4,6,4009747844043
Stephen Curry,Golden State Warriors,1/8/18,2017,3975,1610612744,400975343,1,1,22,1,Driving Layup Shot,2PT Field Goal,1,Denver Nuggets,10,12,4009753431122
LeBron James,Cleveland Cavaliers,2/7/18,2017,1966,1610612739,400975553,1,4,53,1,Driving Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,0,7,4009755531453
LeBron James,Cleveland Cavaliers,4/6/18,2017,1966,1610612739,400975929,3,0,45,1,Driving Layup Shot,2PT Field Goal,2,Philadelphia 76ers,-24,6,4009759293045
Giannis Antetokounmpo,Milwaukee Bucks,10/21/17,2017,3032977,1610612749,400974785,2,10,5,1,Driving Layup Shot,2PT Field Goal,1,Portland Trail Blazers,2,10,4009747852105
Giannis Antetokounmpo,Milwaukee Bucks,2/10/18,2017,3032977,1610612749,400975573,2,3,35,0,Driving Layup Shot,2PT Field Goal,2,Orlando Magic,-9,25,4009755732335
Kristaps Porzingis,New York Knicks,10/21/17,2017,3102531,1610612752,400974781,4,0,37,0,Driving Layup Shot,2PT Field Goal,1,Detroit Pistons,-6,13,4009747814037
Jared Dudley,Phoenix Suns,12/7/17,2017,3201,1610612756,400975115,3,1,54,1,Driving Layup Shot,2PT Field Goal,1,Washington Wizards,0,10,4009751153154
Kyle Lowry,Toronto Raptors,12/21/17,2017,3012,1610612761,400975218,3,7,28,1,Driving Layup Shot,2PT Field Goal,3,Philadelphia 76ers,13,31,4009752183728
DeMar DeRozan,Toronto Raptors,12/1/17,2017,3978,1610612761,400975070,3,5,39,0,Driving Layup Shot,2PT Field Goal,6,Indiana Pacers,5,64,4009750703539
Giannis Antetokounmpo,Milwaukee Bucks,10/23/17,2017,3032977,1610612749,400974795,1,0,34,0,Driving Layup Shot,2PT Field Goal,2,Charlotte Hornets,6,27,4009747951034
Goran Dragic,Miami Heat,11/10/17,2017,3423,1610612748,400974926,1,9,57,0,Driving Layup Shot,2PT Field Goal,7,Utah Jazz,-68,38,4009749261957
LeBron James,Cleveland Cavaliers,12/12/17,2017,1966,1610612739,400975148,1,6,50,1,Driving Layup Shot,2PT Field Goal,1,Atlanta Hawks,2,15,4009751481650
DeMar DeRozan,Toronto Raptors,1/9/18,2017,3978,1610612761,400975345,3,0,11,0,Driving Layup Shot,2PT Field Goal,2,Miami Heat,-24,0,4009753453011
Marc Gasol,Memphis Grizzlies,12/13/17,2017,3206,1610612763,400975157,4,2,1,0,Driving Layup Shot,2PT Field Goal,1,Washington Wizards,6,13,400975157421
DeMar DeRozan,Toronto Raptors,10/27/17,2017,3978,1610612761,400974827,4,2,10,0,Driving Layup Shot,2PT Field Goal,2,Los Angeles Lakers,-18,13,4009748274210
LeBron James,Cleveland Cavaliers,11/5/17,2017,1966,1610612739,400974887,4,0,12,1,Driving Layup Shot,2PT Field Goal,1,Atlanta Hawks,0,16,4009748874012
James Harden,Houston Rockets,3/30/18,2017,3992,1610612745,400975878,2,3,30,1,Driving Layup Shot,2PT Field Goal,1,Phoenix Suns,-6,13,4009758782330
LeBron James,Cleveland Cavaliers,11/5/17,2017,1966,1610612739,400974887,3,11,50,1,Driving Layup Shot,2PT Field Goal,1,Atlanta Hawks,-7,15,40097488731150
Giannis Antetokounmpo,Milwaukee Bucks,11/30/17,2017,3032977,1610612749,400975067,1,2,38,0,Driving Layup Shot,2PT Field Goal,2,Portland Trail Blazers,14,19,4009750671238
James Harden,Houston Rockets,11/5/17,2017,3992,1610612745,400974891,3,1,16,1,Driving Layup Shot,2PT Field Goal,1,Utah Jazz,-11,6,4009748913116
Channing Frye,Cleveland Cavaliers,11/30/17,2017,2754,1610612739,400975064,2,9,6,1,Driving Layup Shot,2PT Field Goal,1,Atlanta Hawks,5,18,400975064296
Kristaps Porzingis,New York Knicks,11/5/17,2017,3102531,1610612752,400974893,2,3,51,1,Driving Layup Shot,2PT Field Goal,4,Indiana Pacers,-7,48,4009748932351
Giannis Antetokounmpo,Milwaukee Bucks,11/30/17,2017,3032977,1610612749,400975067,3,7,12,0,Driving Layup Shot,2PT Field Goal,0,Portland Trail Blazers,9,2,4009750673712
Kentavious CaldwellPope,Los Angeles Lakers,11/5/17,2017,2581018,1610612747,400974896,1,11,47,1,Driving Layup Shot,2PT Field Goal,2,Memphis Grizzlies,5,25,40097489611147
Marc Gasol,Memphis Grizzlies,10/26/17,2017,3206,1610612763,400974817,1,7,32,1,Driving Layup Shot,2PT Field Goal,1,Dallas Mavericks,-2,14,4009748171732
DeMar DeRozan,Toronto Raptors,11/5/17,2017,3978,1610612761,400974890,4,7,24,1,Driving Layup Shot,2PT Field Goal,2,Washington Wizards,28,8,4009748904724
Giannis Antetokounmpo,Milwaukee Bucks,11/30/17,2017,3032977,1610612749,400975067,3,8,21,1,Driving Layup Shot,2PT Field Goal,2,Portland Trail Blazers,-23,7,4009750673821
Kevin Durant,Golden State Warriors,3/29/18,2017,3202,1610612744,400975874,2,0,12,0,Driving Layup Shot,2PT Field Goal,3,Milwaukee Bucks,-2,34,4009758742012
LeBron James,Cleveland Cavaliers,10/25/17,2017,1966,1610612739,400974809,1,4,47,0,Driving Layup Shot,2PT Field Goal,6,Brooklyn Nets,-54,34,4009748091447
James Harden,Houston Rockets,11/5/17,2017,3992,1610612745,400974891,3,3,30,1,Driving Layup Shot,2PT Field Goal,1,Utah Jazz,-11,2,4009748913330
Aaron Gordon,Orlando Magic,3/30/18,2017,3064290,1610612753,400975875,4,8,22,0,Driving Layup Shot,2PT Field Goal,3,Chicago Bulls,-1,31,4009758754822
Kyle Lowry,Toronto Raptors,3/20/18,2017,3012,1610612761,400975804,2,0,47,1,Driving Layup Shot,2PT Field Goal,1,Orlando Magic,18,1,4009758042047
Giannis Antetokounmpo,Milwaukee Bucks,2/2/18,2017,3032977,1610612749,400975517,1,8,8,0,Driving Layup Shot,2PT Field Goal,2,New York Knicks,11,27,400975517188
Goran Dragic,Miami Heat,11/5/17,2017,3423,1610612748,400974888,3,9,0,0,Driving Layup Shot,2PT Field Goal,2,Los Angeles Clippers,-16,20,400974888390
Kyle Lowry,Toronto Raptors,11/19/17,2017,3012,1610612761,400974988,1,9,47,1,Driving Layup Shot,2PT Field Goal,2,Washington Wizards,27,-5,4009749881947
DeMar DeRozan,Toronto Raptors,1/13/18,2017,3978,1610612761,400975377,1,3,47,1,Driving Layup Shot,2PT Field Goal,2,Golden State Warriors,-18,17,4009753771347
Giannis Antetokounmpo,Milwaukee Bucks,10/26/17,2017,3032977,1610612749,400974818,3,8,19,0,Driving Layup Shot,2PT Field Goal,2,Boston Celtics,1,21,4009748183819
Aaron Gordon,Orlando Magic,11/5/17,2017,3064290,1610612753,400974889,2,1,37,1,Driving Layup Shot,2PT Field Goal,3,Boston Celtics,-3,39,4009748892137
LaMarcus Aldridge,San Antonio Spurs,1/17/18,2017,2983,1610612759,400975401,4,0,53,1,Driving Layup Shot,2PT Field Goal,3,Brooklyn Nets,0,32,4009754014053
DeMar DeRozan,Toronto Raptors,11/5/17,2017,3978,1610612761,400974890,1,3,26,0,Driving Layup Shot,2PT Field Goal,5,Washington Wizards,-44,36,4009748901326
Stephen Curry,Golden State Warriors,2/2/18,2017,3975,1610612744,400975520,1,0,40,1,Driving Layup Shot,2PT Field Goal,3,Sacramento Kings,-27,15,4009755201040
LeBron James,Cleveland Cavaliers,12/21/17,2017,1966,1610612739,400975217,1,3,19,1,Driving Layup Shot,2PT Field Goal,2,Chicago Bulls,2,20,4009752171319
DeMarcus Cousins,New Orleans Pelicans,1/17/18,2017,4258,1610612740,400975400,2,1,36,1,Driving Layup Shot,2PT Field Goal,1,Atlanta Hawks,-8,13,4009754002136
Steven Adams,Oklahoma City Thunder,3/29/18,2017,2991235,1610612760,400975872,2,5,43,1,Driving Layup Shot,2PT Field Goal,0,San Antonio Spurs,-3,4,4009758722543
Goran Dragic,Miami Heat,4/6/18,2017,3423,1610612748,400975932,3,8,31,1,Driving Layup Shot,2PT Field Goal,1,New York Knicks,-9,10,4009759323831
James Harden,Houston Rockets,11/5/17,2017,3992,1610612745,400974891,3,5,17,1,Driving Layup Shot,2PT Field Goal,1,Utah Jazz,-14,12,4009748913517
DeMarcus Cousins,New Orleans Pelicans,1/17/18,2017,4258,1610612740,400975400,4,8,34,1,Driving Layup Shot,2PT Field Goal,3,Atlanta Hawks,14,27,4009754004834
LeBron James,Cleveland Cavaliers,12/21/17,2017,1966,1610612739,400975217,2,0,59,0,Driving Layup Shot,2PT Field Goal,2,Chicago Bulls,13,16,4009752172059
Stephen Curry,Golden State Warriors,2/2/18,2017,3975,1610612744,400975520,3,9,51,0,Driving Layup Shot,2PT Field Goal,4,Sacramento Kings,13,41,4009755203951
LeBron James,Cleveland Cavaliers,12/21/17,2017,1966,1610612739,400975217,1,5,41,0,Driving Layup Shot,2PT Field Goal,2,Chicago Bulls,-11,23,4009752171541
Giannis Antetokounmpo,Milwaukee Bucks,11/28/17,2017,3032977,1610612749,400975053,1,9,24,1,Driving Layup Shot,2PT Field Goal,3,Sacramento Kings,-32,11,4009750531924
LeBron James,Cleveland Cavaliers,1/23/18,2017,1966,1610612739,400975444,1,2,51,0,Driving Layup Shot,2PT Field Goal,3,San Antonio Spurs,-3,38,4009754441251
Giannis Antetokounmpo,Milwaukee Bucks,11/28/17,2017,3032977,1610612749,400975053,2,3,20,0,Driving Layup Shot,2PT Field Goal,8,Sacramento Kings,-66,46,4009750532320
Giannis Antetokounmpo,Milwaukee Bucks,11/28/17,2017,3032977,1610612749,400975053,3,6,8,1,Driving Layup Shot,2PT Field Goal,1,Sacramento Kings,-16,1,400975053368
Giannis Antetokounmpo,Milwaukee Bucks,11/28/17,2017,3032977,1610612749,400975053,3,4,6,1,Driving Layup Shot,2PT Field Goal,3,Sacramento Kings,38,11,400975053346
Kevin Durant,Golden State Warriors,1/13/18,2017,3202,1610612744,400975377,1,1,40,1,Driving Layup Shot,2PT Field Goal,2,Toronto Raptors,-6,24,4009753771140
LeBron James,Cleveland Cavaliers,11/28/17,2017,1966,1610612739,400975049,2,0,12,1,Driving Layup Shot,2PT Field Goal,1,Miami Heat,-8,17,4009750492012
Aaron Gordon,Orlando Magic,1/16/18,2017,3064290,1610612753,400975395,1,1,0,1,Driving Layup Shot,2PT Field Goal,3,Minnesota Timberwolves,29,22,400975395110
DeMar DeRozan,Toronto Raptors,1/13/18,2017,3978,1610612761,400975377,4,2,11,1,Driving Layup Shot,2PT Field Goal,1,Golden State Warriors,16,3,4009753774211
Aaron Gordon,Orlando Magic,1/16/18,2017,3064290,1610612753,400975395,3,7,28,1,Driving Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,-14,17,4009753953728
Stephen Curry,Golden State Warriors,1/4/18,2017,3975,1610612744,400975312,3,2,1,1,Driving Layup Shot,2PT Field Goal,1,Houston Rockets,-9,15,400975312321
